yr,mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,cnt,Peak_Hour,hour_bucket,Weekend,Temp_Difference,season_spring,season_summer,season_winter,weathersit_Heavy Rain,weathersit_Light Snow,weathersit_Mist
2011,11,1,0,0,0,-0.712535247555473,-0.5649443890606912,0.94759573905177,-1.5542282378469092,44,0,3,1,0.01880000000000004,0,0,1,0,0,0
2011,11,2,0,0,0,-0.8164538631146827,-0.6534221114286611,0.94759573905177,-1.5542282378469092,31,0,3,1,0.023599999999999954,0,0,1,0,0,0
2011,11,3,0,0,0,-0.8164538631146827,-0.6534221114286611,1.2586375905590874,-1.5542282378469092,17,0,3,1,0.023599999999999954,0,0,1,0,0,0
2011,11,4,0,0,0,-0.8164538631146827,-0.7413177435178941,1.2586375905590874,-0.6997682191816975,4,0,3,1,0.008499999999999952,0,0,1,0,0,0
2011,11,5,0,0,0,-0.712535247555473,-0.7413177435178941,1.2586375905590874,0.032042036038747064,5,0,3,1,0.01150000000000001,0,0,1,0,0,0
2011,11,6,0,0,0,-0.6086166319962631,-0.4770487569714586,0.9994360476363224,-0.21162216067152378,9,0,3,1,0.013899999999999968,0,0,1,0,0,0
2011,11,7,0,0,0,-0.6086166319962631,-0.4770487569714586,1.2586375905590874,0.2765238978386496,23,1,2,1,0.013899999999999968,0,0,1,0,0,0
2011,11,8,0,0,0,-0.5046980164370531,-0.38857103460348874,0.9994360476363224,0.8865020547039586,42,1,2,1,0.009099999999999997,0,0,1,0,0,0
2011,11,9,0,0,0,-0.1929421697594236,-0.12430204805705325,0.4810329617907929,0.7646699563488234,111,1,2,1,0.005500000000000005,0,0,1,0,0,0
2011,11,10,0,0,0,-0.1929421697594236,-0.12430204805705325,0.4810329617907929,0.7646699563488234,189,0,0,1,0.005500000000000005,0,0,1,0,0,0
2011,11,11,0,0,0,0.014895061358996025,0.052071306400149286,0.014470184529816355,1.3746481132141324,240,0,0,1,0.015199999999999991,0,0,1,0,0,0
2011,11,12,0,0,0,0.22273229247741594,0.2290267511360884,-0.34841197556205417,0.7646699563488234,256,0,0,1,0.024800000000000044,0,0,1,0,0,0
2011,11,13,0,0,0,0.22273229247741594,0.2290267511360884,-0.14105074122384267,0.032042036038747064,313,0,0,1,0.024800000000000044,0,0,1,0,0,0
2011,11,14,0,0,0,0.6384067547142552,0.846042446596929,-1.022335987161243,2.229108131879344,313,0,0,1,0.0011999999999999789,0,0,1,0,0,0
2011,11,15,0,0,0,0.6384067547142552,0.846042446596929,-1.022335987161243,0.7646699563488234,317,0,0,1,0.0011999999999999789,0,0,1,0,0,0
2011,11,16,0,0,0,0.3266509080366259,0.31692238322532135,-0.5557732099002662,0.5201880945489205,323,0,0,1,0.02970000000000006,0,0,1,0,0,0
2011,11,17,0,0,0,0.22273229247741594,0.2290267511360884,-0.34841197556205417,0.032042036038747064,204,1,1,1,0.024800000000000044,0,0,1,0,0,0
2011,11,18,0,0,0,0.014895061358996025,0.052071306400149286,0.014470184529816355,-0.21162216067152378,155,1,1,1,0.015199999999999991,0,0,1,0,0,0
2011,11,19,0,0,0,-0.08902355420021393,-0.03582432568908369,0.2218314188680284,0.2765238978386496,139,1,1,1,0.010299999999999976,0,0,1,0,0,0
2011,11,20,0,0,0,0.014895061358996025,0.052071306400149286,0.014470184529816355,0.5201880945489205,104,0,3,1,0.015199999999999991,0,0,1,0,0,0
2011,11,21,0,0,0,-0.08902355420021393,-0.03582432568908369,0.2218314188680284,0.7646699563488234,88,0,3,1,0.010299999999999976,0,0,1,0,0,0
2011,11,22,0,0,0,-0.08902355420021393,-0.03582432568908369,0.4810329617907929,0.5201880945489205,66,0,3,1,0.010299999999999976,0,0,1,0,0,0
2011,11,23,0,0,0,-0.08902355420021393,-0.03582432568908369,0.4810329617907929,0.5201880945489205,32,0,3,1,0.010299999999999976,0,0,1,0,0,0
2011,11,0,0,1,1,-0.1929421697594236,-0.12430204805705325,0.740234504713558,0.7646699563488234,16,0,3,0,0.005500000000000005,0,0,1,0,0,0
2011,11,1,0,1,1,-0.1929421697594236,-0.12430204805705325,0.740234504713558,0.8865020547039586,13,0,3,0,0.005500000000000005,0,0,1,0,0,0
2011,11,3,0,1,1,-0.2968607853186335,-0.2121976801462862,1.3104778991436405,0.2765238978386496,5,0,3,0,0.0005999999999999894,0,0,1,0,0,0
2011,11,4,0,1,1,-0.2968607853186335,-0.2121976801462862,0.9994360476363224,-0.8216003175368329,4,0,3,0,0.0005999999999999894,0,0,1,0,0,0
2011,11,5,0,1,1,-0.5046980164370531,-0.38857103460348874,1.2586375905590874,-1.5542282378469092,34,0,3,0,0.009099999999999997,0,0,1,0,0,0
2011,11,6,0,1,1,-0.40077940087784353,-0.3006754025142558,0.9994360476363224,-0.8216003175368329,104,0,3,0,0.004200000000000037,0,0,1,0,0,0
2011,11,7,0,1,1,-0.40077940087784353,-0.3006754025142558,1.3104778991436405,-1.5542282378469092,277,1,2,0,0.004200000000000037,0,0,1,0,0,0
2011,11,8,0,1,1,-0.40077940087784353,-0.3006754025142558,1.621519750650958,-1.5542282378469092,407,1,2,0,0.004200000000000037,0,0,1,0,0,1
2011,11,9,0,1,1,-0.2968607853186335,-0.2121976801462862,1.3104778991436405,0.2765238978386496,208,1,2,0,0.0005999999999999894,0,0,1,0,0,1
2011,11,10,0,1,1,-0.08902355420021393,-0.03582432568908369,0.740234504713558,-0.4561040224714265,107,0,0,0,0.010299999999999976,0,0,1,0,0,1
2011,11,11,0,1,1,0.11881367691820598,0.14054902876811884,0.27367172745258145,-0.6997682191816975,118,0,0,0,0.020000000000000018,0,0,1,0,0,1
2011,11,12,0,1,1,0.3266509080366259,0.31692238322532135,-0.14105074122384267,-0.6997682191816975,178,0,0,0,0.02970000000000006,0,0,1,0,0,0
2011,11,13,0,1,1,0.4305695235958353,0.4054001055932909,-0.34841197556205417,-1.5542282378469092,162,0,0,0,0.034499999999999975,0,0,1,0,0,1
2011,11,14,0,1,1,0.5344881391550452,0.846042446596929,-0.34841197556205417,-1.5542282378469092,143,0,0,0,0.021199999999999997,0,0,1,0,0,0
2011,11,15,0,1,1,0.4305695235958353,0.4054001055932909,-0.14105074122384267,-0.21162216067152378,150,0,0,0,0.034499999999999975,0,0,1,0,0,0
2011,11,16,0,1,1,0.3266509080366259,0.31692238322532135,-0.14105074122384267,0.032042036038747064,264,0,0,0,0.02970000000000006,0,0,1,0,0,0
2011,11,17,0,1,1,0.4305695235958353,0.4054001055932909,-0.34841197556205417,0.032042036038747064,468,1,1,0,0.034499999999999975,0,0,1,0,0,0
2011,11,18,0,1,1,0.3266509080366259,0.31692238322532135,0.06631049311436937,0.2765238978386496,416,1,1,0,0.02970000000000006,0,0,1,0,0,0
2011,11,19,0,1,1,0.22273229247741594,0.2290267511360884,0.5328732703753459,0.2765238978386496,264,1,1,0,0.024800000000000044,0,0,1,0,0,0
2011,11,20,0,1,1,0.22273229247741594,0.2290267511360884,0.5328732703753459,0.5201880945489205,218,0,3,0,0.024800000000000044,0,0,1,0,0,1
2011,11,21,0,1,1,0.22273229247741594,0.2290267511360884,0.740234504713558,0.2765238978386496,156,0,3,0,0.024800000000000044,0,0,1,0,0,1
2011,11,22,0,1,1,0.11881367691820598,0.14054902876811884,1.0512763562208756,-0.6997682191816975,109,0,3,0,0.020000000000000018,0,0,1,0,0,1
2011,11,23,0,1,1,0.11881367691820598,0.14054902876811884,1.0512763562208756,-0.4561040224714265,46,0,3,0,0.020000000000000018,0,0,1,0,0,1
2011,11,0,0,2,1,0.11881367691820598,0.14054902876811884,1.0512763562208756,-1.5542282378469092,22,0,3,0,0.020000000000000018,0,0,1,0,0,0
2011,11,1,0,2,1,0.11881367691820598,0.14054902876811884,1.0512763562208756,-0.8216003175368329,17,0,3,0,0.020000000000000018,0,0,1,0,0,0
2011,11,2,0,2,1,0.014895061358996025,0.052071306400149286,1.3104778991436405,-1.5542282378469092,5,0,3,0,0.015199999999999991,0,0,1,0,0,1
2011,11,3,0,2,1,0.014895061358996025,0.052071306400149286,1.3104778991436405,-1.5542282378469092,2,0,3,0,0.015199999999999991,0,0,1,0,0,1
2011,11,4,0,2,1,0.11881367691820598,0.14054902876811884,1.0512763562208756,1.1309839165038615,6,0,3,0,0.020000000000000018,0,0,1,0,0,1
2011,11,5,0,2,1,0.014895061358996025,0.052071306400149286,1.3104778991436405,0.7646699563488234,22,0,3,0,0.015199999999999991,0,0,1,0,0,0
2011,11,6,0,2,1,0.11881367691820598,0.14054902876811884,1.0512763562208756,0.7646699563488234,89,0,3,0,0.020000000000000018,0,0,1,0,0,0
2011,11,7,0,2,1,0.11881367691820598,0.14054902876811884,0.740234504713558,0.2765238978386496,342,1,2,0,0.020000000000000018,0,0,1,0,0,0
2011,11,8,0,2,1,0.22273229247741594,0.2290267511360884,0.740234504713558,0.7646699563488234,449,1,2,0,0.024800000000000044,0,0,1,0,0,0
2011,11,9,0,2,1,0.3266509080366259,0.31692238322532135,0.5328732703753459,1.8627941717243057,202,1,2,0,0.02970000000000006,0,0,1,0,1,0
2011,11,10,0,2,1,0.3266509080366259,0.31692238322532135,0.5328732703753459,1.8627941717243057,36,0,0,0,0.02970000000000006,0,0,1,0,1,0
2011,11,11,0,2,1,0.014895061358996025,0.052071306400149286,1.3104778991436405,0.8865020547039586,11,0,0,0,0.015199999999999991,0,0,1,0,1,0
2011,11,12,0,2,1,-0.40077940087784353,-0.3006754025142558,0.9994360476363224,1.8627941717243057,18,0,0,0,0.004200000000000037,0,0,1,0,1,0
2011,11,13,0,2,1,-0.40077940087784353,-0.3006754025142558,0.740234504713558,0.7646699563488234,22,0,0,0,0.004200000000000037,0,0,1,0,1,0
2011,11,14,0,2,1,-0.5046980164370531,-0.38857103460348874,1.621519750650958,0.032042036038747064,36,0,0,0,0.009099999999999997,0,0,1,0,1,0
2011,11,15,0,2,1,-0.5046980164370531,-0.38857103460348874,1.2586375905590874,1.1309839165038615,65,0,0,0,0.009099999999999997,0,0,1,0,1,0
2011,11,16,0,2,1,-0.5046980164370531,-0.38857103460348874,1.2586375905590874,0.2765238978386496,151,0,0,0,0.009099999999999997,0,0,1,0,1,0
2011,11,17,0,2,1,-0.5046980164370531,-0.38857103460348874,1.2586375905590874,0.8865020547039586,354,1,1,0,0.009099999999999997,0,0,1,0,0,1
2011,11,18,0,2,1,-0.5046980164370531,-0.38857103460348874,0.9994360476363224,0.8865020547039586,358,1,1,0,0.009099999999999997,0,0,1,0,0,1
2011,11,19,0,2,1,-0.5046980164370531,-0.38857103460348874,0.9994360476363224,1.1309839165038615,250,1,1,0,0.009099999999999997,0,0,1,0,0,1
2011,11,20,0,2,1,-0.6086166319962631,-0.4770487569714586,1.2586375905590874,0.5201880945489205,184,0,3,0,0.013899999999999968,0,0,1,0,0,1
2011,11,21,0,2,1,-0.6086166319962631,-0.4770487569714586,1.2586375905590874,0.5201880945489205,125,0,3,0,0.013899999999999968,0,0,1,0,0,1
2011,11,22,0,2,1,-0.6086166319962631,-0.4770487569714586,0.9994360476363224,0.8865020547039586,95,0,3,0,0.013899999999999968,0,0,1,0,0,0
2011,11,23,0,2,1,-0.712535247555473,-0.8297954658858637,0.688394196129005,1.6191299750140349,53,0,3,0,0.0267,0,0,1,0,0,0
2011,11,0,0,3,1,-0.712535247555473,-0.8297954658858637,-0.03737012405473666,1.8627941717243057,24,0,3,0,0.0267,0,0,1,0,0,0
2011,11,1,0,3,1,-0.8164538631146827,-1.0061688203430663,0.16999111028347538,1.1309839165038615,8,0,3,0,0.03700000000000003,0,0,1,0,0,0
2011,11,2,0,3,1,-0.9203724786738927,-0.9176910979750966,0.3773523446216869,-0.21162216067152378,5,0,3,0,0.0018000000000000238,0,0,1,0,0,0
2011,11,3,0,3,1,-0.9203724786738927,-0.9176910979750966,0.3773523446216869,-0.21162216067152378,1,0,3,0,0.0018000000000000238,0,0,1,0,0,0
2011,11,4,0,3,1,-1.0242910942331027,-1.094064452432299,0.636553887544452,0.2765238978386496,5,0,3,0,0.0121,0,0,1,0,0,0
2011,11,5,0,3,1,-1.1282097097923123,-1.1825421748002687,0.94759573905177,0.032042036038747064,22,0,3,0,0.007300000000000029,0,0,1,0,0,0
2011,11,6,0,3,1,-1.2321283253515223,-1.1825421748002687,1.2586375905590874,-0.6997682191816975,103,0,3,0,0.012699999999999989,0,0,1,0,0,0
2011,11,7,0,3,1,-1.2321283253515223,-1.1825421748002687,0.94759573905177,-0.6997682191816975,285,1,2,0,0.012699999999999989,0,0,1,0,0,0
2011,11,8,0,3,1,-1.1282097097923123,-1.1825421748002687,0.94759573905177,0.032042036038747064,478,1,2,0,0.007300000000000029,0,0,1,0,0,0
2011,11,9,0,3,1,-1.0242910942331027,-1.094064452432299,0.636553887544452,0.7646699563488234,193,1,2,0,0.0121,0,0,1,0,0,0
2011,11,10,0,3,1,-0.8164538631146827,-0.9176910979750966,0.16999111028347538,0.2765238978386496,110,0,0,0,0.02180000000000004,0,0,1,0,0,0
2011,11,11,0,3,1,-0.6086166319962631,-0.4770487569714586,-0.4520925927311602,0.8865020547039586,122,0,0,0,0.013899999999999968,0,0,1,0,0,0
2011,11,12,0,3,1,-0.712535247555473,-0.8297954658858637,-0.5039329013157132,0.7646699563488234,160,0,0,0,0.0267,0,0,1,0,0,1
2011,11,13,0,3,1,-0.6086166319962631,-0.4770487569714586,-1.022335987161243,1.3746481132141324,147,0,0,0,0.013899999999999968,0,0,1,0,0,1
2011,11,14,0,3,1,-0.6086166319962631,-0.4770487569714586,-1.022335987161243,1.3746481132141324,112,0,0,0,0.013899999999999968,0,0,1,0,0,1
2011,11,15,0,3,1,-0.712535247555473,-0.8297954658858637,-0.866815061407584,1.1309839165038615,115,0,0,0,0.0267,0,0,1,0,0,0
2011,11,16,0,3,1,-0.712535247555473,-0.8297954658858637,-0.866815061407584,0.7646699563488234,226,0,0,0,0.0267,0,0,1,0,0,0
2011,11,17,0,3,1,-0.8164538631146827,-1.0061688203430663,-0.7112941356539253,1.1309839165038615,380,1,1,0,0.03700000000000003,0,0,1,0,0,1
2011,11,18,0,3,1,-0.8164538631146827,-1.0061688203430663,-0.7112941356539253,1.1309839165038615,376,1,1,0,0.03700000000000003,0,0,1,0,0,0
2011,11,19,0,3,1,-0.9203724786738927,-1.0061688203430663,-0.2965716669775017,0.7646699563488234,279,1,1,0,0.017000000000000015,0,0,1,0,0,1
2011,11,20,0,3,1,-0.9203724786738927,-1.0061688203430663,-0.2965716669775017,0.7646699563488234,190,0,3,0,0.017000000000000015,0,0,1,0,0,1
2011,11,21,0,3,1,-0.9203724786738927,-1.094064452432299,-0.5039329013157132,1.6191299750140349,135,0,3,0,0.03210000000000002,0,0,1,0,0,0
2011,11,22,0,3,1,-1.0242910942331027,-1.1825421748002687,-0.34841197556205417,0.8865020547039586,87,0,3,0,0.02729999999999999,0,0,1,0,0,0
2011,11,23,0,3,1,-1.1282097097923123,-1.2704378068895017,-0.5557732099002662,0.7646699563488234,50,0,3,0,0.02240000000000003,0,0,1,0,0,0
2011,12,0,0,4,1,-1.1282097097923123,-1.2704378068895017,-0.5557732099002662,1.1309839165038615,20,0,3,0,0.02240000000000003,0,0,1,0,0,0
2011,12,1,0,4,1,-1.2321283253515223,-1.3589155292574713,-0.14105074122384267,0.7646699563488234,10,0,3,0,0.017600000000000005,0,0,1,0,0,0
2011,12,2,0,4,1,-1.2321283253515223,-1.4468111613467043,-0.34841197556205417,0.8865020547039586,9,0,3,0,0.03270000000000001,0,0,1,0,0,0
2011,12,3,0,4,1,-1.2321283253515223,-1.3589155292574713,-0.34841197556205417,0.5201880945489205,7,0,3,0,0.017600000000000005,0,0,1,0,0,0
2011,12,4,0,4,1,-1.2321283253515223,-1.3589155292574713,-0.34841197556205417,0.7646699563488234,1,0,3,0,0.017600000000000005,0,0,1,0,0,0
2011,12,5,0,4,1,-1.2321283253515223,-1.3589155292574713,-0.34841197556205417,0.5201880945489205,24,0,3,0,0.017600000000000005,0,0,1,0,0,0
2011,12,6,0,4,1,-1.3360469409107323,-1.5352888837146739,0.11815080169892238,0.7646699563488234,97,0,3,0,0.02789999999999998,0,0,1,0,0,0
2011,12,7,0,4,1,-1.3360469409107323,-1.5352888837146739,0.11815080169892238,1.3746481132141324,276,1,2,0,0.02789999999999998,0,0,1,0,0,0
2011,12,8,0,4,1,-1.2321283253515223,-1.4468111613467043,-0.14105074122384267,1.1309839165038615,477,1,2,0,0.03270000000000001,0,0,1,0,0,0
2011,12,9,0,4,1,-1.0242910942331027,-1.1825421748002687,-0.5557732099002662,1.1309839165038615,224,1,2,0,0.02729999999999999,0,0,1,0,0,0
2011,12,10,0,4,1,-0.9203724786738927,-1.0061688203430663,-0.5039329013157132,0.8865020547039586,93,0,0,0,0.017000000000000015,0,0,1,0,0,0
2011,12,11,0,4,1,-0.8164538631146827,-0.9176910979750966,-0.7112941356539253,0.5201880945489205,102,0,0,0,0.02180000000000004,0,0,1,0,0,0
2011,12,12,0,4,1,-0.712535247555473,-0.7413177435178941,-0.866815061407584,0.2765238978386496,148,0,0,0,0.01150000000000001,0,0,1,0,0,0
2011,12,13,0,4,1,-0.5046980164370531,-0.38857103460348874,-1.1778569129149017,0.2765238978386496,154,0,0,0,0.009099999999999997,0,0,1,0,0,0
2011,12,14,0,4,1,-0.5046980164370531,-0.38857103460348874,-1.1778569129149017,0.2765238978386496,150,0,0,0,0.009099999999999997,0,0,1,0,0,0
2011,12,15,0,4,1,-0.5046980164370531,-0.38857103460348874,-1.1778569129149017,0.2765238978386496,154,0,0,0,0.009099999999999997,0,0,1,0,0,0
2011,12,16,0,4,1,-0.5046980164370531,-0.38857103460348874,-1.1778569129149017,0.032042036038747064,201,0,0,0,0.009099999999999997,0,0,1,0,0,0
2011,12,17,0,4,1,-0.712535247555473,-0.7413177435178941,-0.866815061407584,-0.4561040224714265,418,1,1,0,0.01150000000000001,0,0,1,0,0,0
2011,12,18,0,4,1,-0.712535247555473,-0.6534221114286611,-1.022335987161243,-0.6997682191816975,405,1,1,0,0.003599999999999992,0,0,1,0,0,0
2011,12,19,0,4,1,-0.8164538631146827,-0.7413177435178941,-0.866815061407584,-0.6997682191816975,228,1,1,0,0.008499999999999952,0,0,1,0,0,0
2011,12,20,0,4,1,-0.8164538631146827,-0.7413177435178941,-0.866815061407584,-0.6997682191816975,190,0,3,0,0.008499999999999952,0,0,1,0,0,0
2011,12,21,0,4,1,-1.0242910942331027,-0.9176910979750966,-0.08921043263928967,-0.6997682191816975,162,0,3,0,0.018199999999999994,0,0,1,0,0,0
2011,12,22,0,4,1,-1.0242910942331027,-0.8297954658858637,-0.08921043263928967,-1.5542282378469092,104,0,3,0,0.033299999999999996,0,0,1,0,0,0
2011,12,23,0,4,1,-1.2321283253515223,-1.094064452432299,0.3773523446216869,-0.8216003175368329,73,0,3,0,0.02789999999999998,0,0,1,0,0,0
2011,12,0,0,5,1,-1.2321283253515223,-1.094064452432299,0.3773523446216869,-0.8216003175368329,38,0,3,0,0.02789999999999998,0,0,1,0,0,0
2011,12,1,0,5,1,-1.3360469409107323,-1.094064452432299,0.636553887544452,-1.5542282378469092,15,0,3,0,0.0479,0,0,1,0,0,0
2011,12,2,0,5,1,-1.3360469409107323,-1.094064452432299,0.636553887544452,-1.5542282378469092,10,0,3,0,0.0479,0,0,1,0,0,0
2011,12,3,0,5,1,-1.4399655564699423,-1.1825421748002687,0.895755430467217,-1.5542282378469092,1,0,3,0,0.0527,0,0,1,0,0,0
2011,12,4,0,5,1,-1.4399655564699423,-1.1825421748002687,0.895755430467217,-1.5542282378469092,3,0,3,0,0.0527,0,0,1,0,0,0
2011,12,5,0,5,1,-1.4399655564699423,-1.2704378068895017,0.895755430467217,-0.8216003175368329,23,0,3,0,0.037599999999999995,0,0,1,0,0,0
2011,12,6,0,5,1,-1.4399655564699423,-1.1825421748002687,0.895755430467217,-1.5542282378469092,87,0,3,0,0.0527,0,0,1,0,0,0
2011,12,7,0,5,1,-1.4399655564699423,-1.2704378068895017,1.2586375905590874,-0.8216003175368329,205,1,2,0,0.037599999999999995,0,0,1,0,0,0
2011,12,8,0,5,1,-1.3360469409107323,-1.094064452432299,1.2586375905590874,-1.5542282378469092,445,1,2,0,0.0479,0,0,1,0,0,0
2011,12,9,0,5,1,-1.1282097097923123,-0.9176910979750966,0.94759573905177,-1.5542282378469092,246,1,2,0,0.038199999999999956,0,0,1,0,0,0
2011,12,10,0,5,1,-1.0242910942331027,-1.094064452432299,0.636553887544452,0.2765238978386496,105,0,0,0,0.0121,0,0,1,0,0,0
2011,12,11,0,5,1,-0.8164538631146827,-0.8297954658858637,0.16999111028347538,-0.21162216067152378,160,0,0,0,0.006700000000000039,0,0,1,0,0,0
2011,12,12,0,5,1,-0.712535247555473,-0.7413177435178941,-0.2965716669775017,-0.4561040224714265,204,0,0,0,0.01150000000000001,0,0,1,0,0,0
2011,12,13,0,5,1,-0.5046980164370531,-0.38857103460348874,-0.8149747528230312,-0.4561040224714265,207,0,0,0,0.009099999999999997,0,0,1,0,0,0
2011,12,14,0,5,1,-0.40077940087784353,-0.3006754025142558,-0.9704956785766901,-0.6997682191816975,170,0,0,0,0.004200000000000037,0,0,1,0,0,0
2011,12,15,0,5,1,-0.40077940087784353,-0.3006754025142558,-1.126016604330349,-0.8216003175368329,199,0,0,0,0.004200000000000037,0,0,1,0,0,0
2011,12,16,0,5,1,-0.40077940087784353,-0.3006754025142558,-1.126016604330349,-0.8216003175368329,276,0,0,0,0.004200000000000037,0,0,1,0,0,0
2011,12,17,0,5,1,-0.40077940087784353,-0.3006754025142558,-1.2815375300840077,-1.5542282378469092,411,1,1,0,0.004200000000000037,0,0,1,0,0,0
2011,12,18,0,5,1,-0.5046980164370531,-0.38857103460348874,-0.6594538270693723,-1.5542282378469092,372,1,1,0,0.009099999999999997,0,0,1,0,0,0
2011,12,19,0,5,1,-0.8164538631146827,-0.9176910979750966,-0.5039329013157132,0.5201880945489205,265,1,1,0,0.02180000000000004,0,0,1,0,0,0
2011,12,20,0,5,1,-0.6086166319962631,-0.4770487569714586,-1.1778569129149017,0.7646699563488234,190,0,3,0,0.013899999999999968,0,0,1,0,0,0
2011,12,21,0,5,1,-0.8164538631146827,-0.8297954658858637,-0.7112941356539253,0.032042036038747064,111,0,3,0,0.006700000000000039,0,0,1,0,0,0
2011,12,22,0,5,1,-0.9203724786738927,-0.9176910979750966,-0.5039329013157132,0.032042036038747064,102,0,3,0,0.0018000000000000238,0,0,1,0,0,0
2011,12,23,0,5,1,-0.9203724786738927,-1.0061688203430663,-0.5039329013157132,0.7646699563488234,95,0,3,0,0.017000000000000015,0,0,1,0,0,0
2011,12,0,0,6,0,-1.0242910942331027,-1.094064452432299,-0.34841197556205417,0.5201880945489205,75,0,3,1,0.0121,0,0,1,0,0,0
2011,12,1,0,6,0,-1.2321283253515223,-1.2704378068895017,0.11815080169892238,0.032042036038747064,71,0,3,1,0.0024000000000000132,0,0,1,0,0,0
2011,12,2,0,6,0,-1.2321283253515223,-1.2704378068895017,0.11815080169892238,-0.21162216067152378,50,0,3,1,0.0024000000000000132,0,0,1,0,0,0
2011,12,3,0,6,0,-1.3360469409107323,-1.3589155292574713,0.3773523446216869,-0.4561040224714265,9,0,3,1,0.0024000000000000132,0,0,1,0,0,0
2011,12,4,0,6,0,-1.4399655564699423,-1.4468111613467043,0.636553887544452,-0.4561040224714265,8,0,3,1,0.007300000000000001,0,0,1,0,0,0
2011,12,5,0,6,0,-1.3360469409107323,-1.2704378068895017,0.3773523446216869,-0.8216003175368329,6,0,3,1,0.017600000000000005,0,0,1,0,0,0
2011,12,6,0,6,0,-1.3360469409107323,-1.2704378068895017,0.11815080169892238,-0.6997682191816975,11,0,3,1,0.017600000000000005,0,0,1,0,0,0
2011,12,7,0,6,0,-1.4399655564699423,-1.2704378068895017,0.636553887544452,-0.8216003175368329,26,1,2,1,0.037599999999999995,0,0,1,0,0,0
2011,12,8,0,6,0,-1.3360469409107323,-1.2704378068895017,0.636553887544452,-0.8216003175368329,63,1,2,1,0.017600000000000005,0,0,1,0,0,0
2011,12,9,0,6,0,-1.2321283253515223,-1.1825421748002687,0.3773523446216869,-0.6997682191816975,124,1,2,1,0.012699999999999989,0,0,1,0,0,0
2011,12,10,0,6,0,-0.9203724786738927,-0.8297954658858637,-0.08921043263928967,-0.4561040224714265,195,0,0,1,0.013299999999999979,0,0,1,0,0,0
2011,12,11,0,6,0,-0.9203724786738927,-0.8297954658858637,-0.2965716669775017,-0.8216003175368329,275,0,0,1,0.013299999999999979,0,0,1,0,0,0
2011,12,12,0,6,0,-0.712535247555473,-0.5649443890606912,-0.6594538270693723,-1.5542282378469092,358,0,0,1,0.01880000000000004,0,0,1,0,0,0
2011,12,13,0,6,0,-0.712535247555473,-0.6534221114286611,-0.6594538270693723,-0.8216003175368329,292,0,0,1,0.003599999999999992,0,0,1,0,0,0
2011,12,14,0,6,0,-0.712535247555473,-0.5649443890606912,-0.866815061407584,-1.5542282378469092,343,0,0,1,0.01880000000000004,0,0,1,0,0,0
2011,12,15,0,6,0,-0.6086166319962631,-0.4770487569714586,-0.866815061407584,-1.5542282378469092,337,0,0,1,0.013899999999999968,0,0,1,0,0,0
2011,12,16,0,6,0,-0.6086166319962631,-0.4770487569714586,-0.866815061407584,-1.5542282378469092,305,0,0,1,0.013899999999999968,0,0,1,0,0,0
2011,12,17,0,6,0,-0.712535247555473,-0.5649443890606912,-0.03737012405473666,-1.5542282378469092,232,1,1,1,0.01880000000000004,0,0,1,0,0,0
2011,12,18,0,6,0,-0.8164538631146827,-0.8297954658858637,-0.5039329013157132,-0.4561040224714265,224,1,1,1,0.006700000000000039,0,0,1,0,0,0
2011,12,19,0,6,0,-1.0242910942331027,-0.9176910979750966,-0.08921043263928967,-0.8216003175368329,175,1,1,1,0.018199999999999994,0,0,1,0,0,0
2011,12,20,0,6,0,-1.0242910942331027,-0.9176910979750966,-0.08921043263928967,-0.8216003175368329,127,0,3,1,0.018199999999999994,0,0,1,0,0,0
2011,12,21,0,6,0,-1.0242910942331027,-0.9176910979750966,-0.08921043263928967,-0.8216003175368329,109,0,3,1,0.018199999999999994,0,0,1,0,0,1
2011,12,22,0,6,0,-0.9203724786738927,-0.8297954658858637,-0.08921043263928967,-0.8216003175368329,114,0,3,1,0.013299999999999979,0,0,1,0,0,1
2011,12,23,0,6,0,-1.0242910942331027,-1.0061688203430663,0.3773523446216869,-0.4561040224714265,85,0,3,1,0.0030000000000000027,0,0,1,0,0,0
2011,12,0,0,0,0,-1.0242910942331027,-0.9176910979750966,0.3773523446216869,-0.6997682191816975,83,0,3,1,0.018199999999999994,0,0,1,0,0,0
2011,12,1,0,0,0,-1.0242910942331027,-0.9176910979750966,0.636553887544452,-0.8216003175368329,74,0,3,1,0.018199999999999994,0,0,1,0,0,0
2011,12,2,0,0,0,-1.2321283253515223,-1.0061688203430663,0.94759573905177,-1.5542282378469092,62,0,3,1,0.04299999999999998,0,0,1,0,0,0
2011,12,3,0,0,0,-1.1282097097923123,-0.9176910979750966,0.636553887544452,-1.5542282378469092,41,0,3,1,0.038199999999999956,0,0,1,0,0,0
2011,12,4,0,0,0,-1.2321283253515223,-1.0061688203430663,1.2586375905590874,-1.5542282378469092,11,0,3,1,0.04299999999999998,0,0,1,0,0,0
2011,12,5,0,0,0,-1.2321283253515223,-1.0061688203430663,0.94759573905177,-1.5542282378469092,4,0,3,1,0.04299999999999998,0,0,1,0,0,0
2011,12,6,0,0,0,-1.3360469409107323,-1.094064452432299,1.5696794420664055,-1.5542282378469092,4,0,3,1,0.0479,0,0,1,0,0,0
2011,12,7,0,0,0,-1.2321283253515223,-1.0061688203430663,1.2586375905590874,-1.5542282378469092,26,1,2,1,0.04299999999999998,0,0,1,0,0,0
